experiment_name,mode,step,cumulative_time,tokens_per_sec,peak_mem_mb,loss,ppl,accuracy,amp,ddp,params
grad_ckpt,eval,500,72.08065305557102,36118.22613869402,5449.453568,6.184363842010498,506.34736176428663,0.18053326810176126,False,False,162643968
grad_ckpt,eval,1000,129.3451058929786,35579.787294740156,5449.453568,6.040022850036621,329.5088229412685,0.21171722113502936,False,False,162643968
grad_ckpt,eval,1500,187.07712568342686,35527.15652854315,5449.453568,5.650026321411133,256.9485341757557,0.23075342465753423,False,False,162643968
grad_ckpt,eval,2000,244.95692600123584,35447.20252932021,5449.453568,5.547510147094727,210.17678880572916,0.2452348336594912,False,False,162643968
grad_ckpt,eval,2500,302.90939811989665,35414.15518001169,5449.453568,5.36649751663208,181.1485576805043,0.2554256360078278,False,False,162643968
grad_ckpt,eval,3000,360.89852461311966,35428.960223795024,5449.453568,4.974201202392578,164.7129361568191,0.26257827788649707,False,False,162643968
grad_ckpt,eval,3500,418.88245182391256,35370.330274769476,5449.453568,5.23864221572876,157.13631035105917,0.26689334637964773,False,False,162643968
grad_ckpt,eval,4000,476.9031809223816,35380.93189670428,5449.453568,5.234463214874268,155.40940328767553,0.2680528375733855,False,False,162643968
