experiment_name,mode,step,cumulative_time,tokens_per_sec,peak_mem_mb,loss,ppl,accuracy,amp,ddp,params
baseline,eval,500,30.594325613230467,69028.55450385946,6318.808576,6.005618572235107,430.05653775560313,0.19130626223091976,True,False,162643968
baseline,eval,1000,60.333043310791254,68724.68945275916,6318.808576,5.87265682220459,289.6771350631641,0.2194471624266145,True,False,162643968
baseline,eval,1500,90.18662842549384,68743.79652909258,6318.808576,5.477034568786621,220.14462686175767,0.23956457925636007,True,False,162643968
baseline,eval,2000,120.04701210744679,68598.5529684993,6318.808576,5.377203941345215,179.21893688796177,0.2563454011741683,True,False,162643968
baseline,eval,2500,150.08635123446584,68216.43677510887,6318.808576,5.181943416595459,154.2536827102004,0.2682778864970646,True,False,162643968
baseline,eval,3000,180.12237216345966,68356.50107593939,6318.808576,4.798113822937012,139.9700766215419,0.27667318982387473,True,False,162643968
baseline,eval,3500,210.12145267426968,68102.19423823728,6318.808576,5.073974132537842,133.12077637963225,0.2810371819960861,True,False,162643968
baseline,eval,4000,240.26707246154547,68264.40509420086,6318.808576,5.078360557556152,131.7419480106647,0.2821966731898239,True,False,162643968
